number	expt	date	genotype	percentDEET	stimulus	sum	CI
3993	model	20161128	odr1	0.15	pyrazine	41	0.780487805
3994	model	20161128	odr1	0.15	pyrazine	41	0.780487805
3995	model	20161128	odr1	0.15	pyrazine	44	0.568181818
3996	model	20161128	odr1	0.15	pyrazine	44	0.568181818
3997	model	20161128	odr1	0.15	pyrazine	44	0.568181818
3998	model	20161128	odr1	0.15	pyrazine	44	0.568181818
3999	model	20161128	odr1	0.15	pyrazine	44	0.568181818
4000	model	20161128	odr1	0.15	pyrazine	44	0.568181818
4001	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4002	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4003	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4004	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4005	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4006	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4007	model	20161128	odr1	0.15	diacetyl	37	0.27027027
4008	model	20161128	odr1	0.15	diacetyl	37	0.27027027
4009	model	20161128	odr1	0.15	diacetyl	37	0.27027027
4010	model	20161128	odr1	0.15	diacetyl	37	0.27027027
4011	model	20161128	odr1	0.15	diacetyl	37	0.27027027
4012	model	20161128	odr1	0.15	diacetyl	37	0.27027027
4013	model	20161128	odr1	0	diacetyl	107	0.962616822
4014	model	20161128	odr1	0	diacetyl	107	0.962616822
4015	model	20161128	odr1	0	diacetyl	107	0.962616822
4016	model	20161128	odr1	0	diacetyl	107	0.962616822
4017	model	20161128	odr1	0	diacetyl	107	0.962616822
4018	model	20161128	odr1	0	diacetyl	107	0.962616822
4019	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4020	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4021	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4022	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4023	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4024	model	20161128	odr1	0.15	pyrazine	60	0.866666667
4025	model	20161128	odr1	0	pyrazine	105	0.619047619
4026	model	20161128	odr1	0	pyrazine	105	0.619047619
4027	model	20161128	odr1	0	pyrazine	105	0.619047619
4028	model	20161128	odr1	0	pyrazine	105	0.619047619
4029	model	20161128	odr1	0	pyrazine	105	0.619047619
4030	model	20161128	odr1	0	pyrazine	105	0.619047619
4031	model	20161128	N2	0.15	diacetyl	62	0.306451613
4032	model	20161128	N2	0.15	diacetyl	62	0.306451613
4033	model	20161128	N2	0.15	diacetyl	62	0.306451613
4034	model	20161128	N2	0.15	diacetyl	62	0.306451613
4035	model	20161128	N2	0.15	diacetyl	62	0.306451613
4036	model	20161128	N2	0.15	diacetyl	62	0.306451613
4037	model	20161128	odr1	0	pyrazine	195	0.866666667
4038	model	20161128	odr1	0	pyrazine	195	0.866666667
4039	model	20161128	odr1	0	pyrazine	195	0.866666667
4040	model	20161128	odr1	0	pyrazine	195	0.866666667
4041	model	20161128	odr1	0	pyrazine	195	0.866666667
4042	model	20161128	odr1	0	pyrazine	195	0.866666667
4043	model	20161128	odr1	0	diacetyl	113	0.663716814
4044	model	20161128	odr1	0	diacetyl	113	0.663716814
4045	model	20161128	odr1	0	diacetyl	113	0.663716814
4046	model	20161128	odr1	0	diacetyl	113	0.663716814
4047	model	20161128	odr1	0	diacetyl	113	0.663716814
4048	model	20161128	odr1	0	diacetyl	113	0.663716814
4049	model	20161128	odr1	0	diacetyl	168	0.803571429
4050	model	20161128	odr1	0	diacetyl	168	0.803571429
4051	model	20161128	odr1	0	diacetyl	168	0.803571429
4052	model	20161128	odr1	0	diacetyl	168	0.803571429
4053	model	20161128	odr1	0	diacetyl	168	0.803571429
4054	model	20161128	odr1	0	diacetyl	168	0.803571429
4055	model	20161128	odr1	0	diacetyl	126	0.30952381
4056	model	20161128	odr1	0	diacetyl	126	0.30952381
4057	model	20161128	odr1	0	diacetyl	126	0.30952381
4058	model	20161128	odr1	0	diacetyl	126	0.30952381
4059	model	20161128	odr1	0	diacetyl	126	0.30952381
4060	model	20161128	odr1	0	diacetyl	126	0.30952381
4061	model	20161128	N2	0.15	pyrazine	23	0.173913043
4062	model	20161128	N2	0.15	pyrazine	23	0.173913043
4063	model	20161128	N2	0.15	pyrazine	23	0.173913043
4064	model	20161128	N2	0.15	pyrazine	23	0.173913043
4065	model	20161128	N2	0.15	pyrazine	23	0.173913043
4066	model	20161128	N2	0.15	pyrazine	23	0.173913043
4067	model	20161128	N2	0	pyrazine	145	0.917241379
4068	model	20161128	N2	0	pyrazine	145	0.917241379
4069	model	20161128	N2	0	pyrazine	145	0.917241379
4070	model	20161128	N2	0	pyrazine	145	0.917241379
4071	model	20161128	N2	0	pyrazine	145	0.917241379
4072	model	20161128	N2	0	pyrazine	145	0.917241379
4073	model	20161128	N2	0	pyrazine	123	0.56097561
4074	model	20161128	N2	0	pyrazine	123	0.56097561
4075	model	20161128	N2	0	pyrazine	123	0.56097561
4076	model	20161128	N2	0	pyrazine	123	0.56097561
4077	model	20161128	N2	0	pyrazine	123	0.56097561
4078	model	20161128	N2	0	pyrazine	123	0.56097561
4079	model	20161128	N2	0	pyrazine	138	0.514492754
4080	model	20161128	N2	0	pyrazine	138	0.514492754
4081	model	20161128	N2	0	pyrazine	138	0.514492754
4082	model	20161128	N2	0	pyrazine	138	0.514492754
4083	model	20161128	N2	0	pyrazine	138	0.514492754
4084	model	20161128	N2	0	pyrazine	138	0.514492754
4085	model	20161128	N2	0.15	pyrazine	24	0.083333333
4086	model	20161128	N2	0.15	pyrazine	24	0.083333333
4087	model	20161128	N2	0.15	pyrazine	24	0.083333333
4088	model	20161128	N2	0.15	pyrazine	24	0.083333333
4089	model	20161128	N2	0.15	pyrazine	24	0.083333333
4090	model	20161128	N2	0.15	pyrazine	24	0.083333333
4091	model	20161128	N2	0	pyrazine	183	0.87431694
4092	model	20161128	N2	0	pyrazine	183	0.87431694
4093	model	20161128	N2	0	pyrazine	183	0.87431694
4094	model	20161128	N2	0	pyrazine	183	0.87431694
4095	model	20161128	N2	0	pyrazine	183	0.87431694
4096	model	20161128	N2	0	pyrazine	183	0.87431694
4097	model	20161128	N2	0	pyrazine	138	0.739130435
4098	model	20161128	N2	0	pyrazine	138	0.739130435
4099	model	20161128	N2	0	pyrazine	138	0.739130435
4100	model	20161128	N2	0	pyrazine	138	0.739130435
4101	model	20161128	N2	0	pyrazine	138	0.739130435
4102	model	20161128	N2	0	pyrazine	138	0.739130435
4103	model	20161128	N2	0.15	pyrazine	60	0.65
4104	model	20161128	N2	0.15	pyrazine	60	0.65
4105	model	20161128	N2	0.15	pyrazine	60	0.65
4106	model	20161128	N2	0.15	pyrazine	60	0.65
4107	model	20161128	N2	0.15	pyrazine	60	0.65
4108	model	20161128	N2	0.15	pyrazine	60	0.65
4109	model	20161128	N2	0.15	pyrazine	36	0.777777778
4110	model	20161128	N2	0.15	pyrazine	36	0.777777778
4111	model	20161128	N2	0.15	pyrazine	36	0.777777778
4112	model	20161128	N2	0.15	pyrazine	36	0.777777778
4113	model	20161128	N2	0.15	pyrazine	36	0.777777778
4114	model	20161128	N2	0.15	pyrazine	36	0.777777778
4115	model	20161128	odr1	0	pyrazine	129	0.899224806
4116	model	20161128	odr1	0	pyrazine	129	0.899224806
4117	model	20161128	odr1	0	pyrazine	129	0.899224806
4118	model	20161128	odr1	0	pyrazine	129	0.899224806
4119	model	20161128	odr1	0	pyrazine	129	0.899224806
4120	model	20161128	odr1	0	pyrazine	129	0.899224806
4121	model	20161128	N2	0	diacetyl	113	0.309734513
4122	model	20161128	N2	0	diacetyl	113	0.309734513
4123	model	20161128	N2	0	diacetyl	113	0.309734513
4124	model	20161128	N2	0	diacetyl	113	0.309734513
4125	model	20161128	N2	0	diacetyl	113	0.309734513
4126	model	20161128	N2	0	diacetyl	113	0.309734513
4127	model	20161128	N2	0	diacetyl	96	0.625
4128	model	20161128	N2	0	diacetyl	96	0.625
4129	model	20161128	N2	0	diacetyl	96	0.625
4130	model	20161128	N2	0	diacetyl	96	0.625
4131	model	20161128	N2	0	diacetyl	96	0.625
4132	model	20161128	N2	0	diacetyl	96	0.625
4133	model	20161128	N2	0	diacetyl	120	0.941666667
4134	model	20161128	N2	0	diacetyl	120	0.941666667
4135	model	20161128	N2	0	diacetyl	120	0.941666667
4136	model	20161128	N2	0	diacetyl	120	0.941666667
4137	model	20161128	N2	0	diacetyl	120	0.941666667
4138	model	20161128	N2	0	diacetyl	120	0.941666667
4139	model	20161128	N2	0.15	diacetyl	41	0.243902439
4140	model	20161128	N2	0.15	diacetyl	41	0.243902439
4141	model	20161128	N2	0.15	diacetyl	41	0.243902439
4142	model	20161128	N2	0.15	diacetyl	41	0.243902439
4143	model	20161128	N2	0.15	diacetyl	41	0.243902439
4144	model	20161128	N2	0.15	diacetyl	41	0.243902439
4145	model	20161128	N2	0.15	diacetyl	46	0.456521739
4146	model	20161128	N2	0.15	diacetyl	46	0.456521739
4147	model	20161128	N2	0.15	diacetyl	46	0.456521739
4148	model	20161128	N2	0.15	diacetyl	46	0.456521739
4149	model	20161128	N2	0.15	diacetyl	46	0.456521739
4150	model	20161128	N2	0.15	diacetyl	46	0.456521739
4151	model	20161128	N2	0	diacetyl	102	0.931372549
4152	model	20161128	N2	0	diacetyl	102	0.931372549
4153	model	20161128	N2	0	diacetyl	102	0.931372549
4154	model	20161128	N2	0	diacetyl	102	0.931372549
4155	model	20161128	N2	0	diacetyl	102	0.931372549
4156	model	20161128	N2	0	diacetyl	102	0.931372549
4157	model	20161128	N2	0.15	pyrazine	61	0.836065574
4158	model	20161128	N2	0.15	pyrazine	61	0.836065574
4159	model	20161128	N2	0.15	pyrazine	61	0.836065574
4160	model	20161128	N2	0.15	pyrazine	61	0.836065574
4161	model	20161128	N2	0.15	pyrazine	61	0.836065574
4162	model	20161128	N2	0.15	pyrazine	61	0.836065574
4163	model	20161128	N2	0	diacetyl	106	0.41509434
4164	model	20161128	N2	0	diacetyl	106	0.41509434
4165	model	20161128	N2	0	diacetyl	106	0.41509434
4166	model	20161128	N2	0	diacetyl	106	0.41509434
4167	model	20161128	N2	0	diacetyl	106	0.41509434
4168	model	20161128	N2	0	diacetyl	106	0.41509434
4169	model	20161128	N2	0	pyrazine	131	0.824427481
4170	model	20161128	N2	0	pyrazine	131	0.824427481
4171	model	20161128	N2	0	pyrazine	131	0.824427481
4172	model	20161128	N2	0	pyrazine	131	0.824427481
4173	model	20161128	N2	0	pyrazine	131	0.824427481
4174	model	20161128	N2	0	pyrazine	131	0.824427481
4175	hawaiian	20161202	ewIR74	0.15	IAA	62	0.451612903
4176	hawaiian	20161202	ewIR74	0.15	IAA	62	0.451612903
4177	hawaiian	20161202	ewIR74	0.15	IAA	62	0.451612903
4178	hawaiian	20161202	ewIR74	0.15	IAA	62	0.451612903
4179	hawaiian	20161202	ewIR74	0.15	IAA	62	0.451612903
4180	hawaiian	20161202	ewIR74	0.15	IAA	62	0.451612903
4181	hawaiian	20161202	ewIR74	0.15	IAA	78	0.294871795
4182	hawaiian	20161202	ewIR74	0.15	IAA	78	0.294871795
4183	hawaiian	20161202	ewIR74	0.15	IAA	78	0.294871795
4184	hawaiian	20161202	ewIR74	0.15	IAA	78	0.294871795
4185	hawaiian	20161202	ewIR74	0.15	IAA	78	0.294871795
4186	hawaiian	20161202	ewIR74	0.15	IAA	78	0.294871795
4187	hawaiian	20161202	ewIR74	0.15	IAA	62	0.532258065
4188	hawaiian	20161202	ewIR74	0.15	IAA	62	0.532258065
4189	hawaiian	20161202	ewIR74	0.15	IAA	62	0.532258065
4190	hawaiian	20161202	ewIR74	0.15	IAA	62	0.532258065
4191	hawaiian	20161202	ewIR74	0.15	IAA	62	0.532258065
4192	hawaiian	20161202	ewIR74	0.15	IAA	62	0.532258065
4193	hawaiian	20161202	ewIR74	0.15	IAA	76	-0.026315789
4194	hawaiian	20161202	ewIR74	0.15	IAA	76	-0.026315789
4195	hawaiian	20161202	ewIR74	0.15	IAA	76	-0.026315789
4196	hawaiian	20161202	ewIR74	0.15	IAA	76	-0.026315789
4197	hawaiian	20161202	ewIR74	0.15	IAA	76	-0.026315789
4198	hawaiian	20161202	ewIR74	0.15	IAA	76	-0.026315789
4199	hawaiian	20161202	ewIR74	0	IAA	186	0.586021505
4200	hawaiian	20161202	ewIR74	0	IAA	186	0.586021505
4201	hawaiian	20161202	ewIR74	0	IAA	186	0.586021505
4202	hawaiian	20161202	ewIR74	0	IAA	186	0.586021505
4203	hawaiian	20161202	ewIR74	0	IAA	186	0.586021505
4204	hawaiian	20161202	ewIR74	0	IAA	186	0.586021505
4205	hawaiian	20161202	ewIR74	0	IAA	145	0.6
4206	hawaiian	20161202	ewIR74	0	IAA	145	0.6
4207	hawaiian	20161202	ewIR74	0	IAA	145	0.6
4208	hawaiian	20161202	ewIR74	0	IAA	145	0.6
4209	hawaiian	20161202	ewIR74	0	IAA	145	0.6
4210	hawaiian	20161202	ewIR74	0	IAA	145	0.6
4211	hawaiian	20161202	ewIR73	0.15	IAA	62	-0.290322581
4212	hawaiian	20161202	ewIR73	0.15	IAA	62	-0.290322581
4213	hawaiian	20161202	ewIR73	0.15	IAA	62	-0.290322581
4214	hawaiian	20161202	ewIR73	0.15	IAA	62	-0.290322581
4215	hawaiian	20161202	ewIR73	0.15	IAA	62	-0.290322581
4216	hawaiian	20161202	ewIR73	0.15	IAA	62	-0.290322581
4217	hawaiian	20161202	ewIR73	0.15	IAA	55	0
4218	hawaiian	20161202	ewIR73	0.15	IAA	55	0
4219	hawaiian	20161202	ewIR73	0.15	IAA	55	0
4220	hawaiian	20161202	ewIR73	0.15	IAA	55	0
4221	hawaiian	20161202	ewIR73	0.15	IAA	55	0
4222	hawaiian	20161202	ewIR73	0.15	IAA	55	0
4223	hawaiian	20161202	ewIR74	0.15	IAA	69	0.47826087
4224	hawaiian	20161202	ewIR74	0.15	IAA	69	0.47826087
4225	hawaiian	20161202	ewIR74	0.15	IAA	69	0.47826087
4226	hawaiian	20161202	ewIR74	0.15	IAA	69	0.47826087
4227	hawaiian	20161202	ewIR74	0.15	IAA	69	0.47826087
4228	hawaiian	20161202	ewIR74	0.15	IAA	69	0.47826087
4229	hawaiian	20161202	ewIR74	0.15	IAA	62	-0.14516129
4230	hawaiian	20161202	ewIR74	0.15	IAA	62	-0.14516129
4231	hawaiian	20161202	ewIR74	0.15	IAA	62	-0.14516129
4232	hawaiian	20161202	ewIR74	0.15	IAA	62	-0.14516129
4233	hawaiian	20161202	ewIR74	0.15	IAA	62	-0.14516129
4234	hawaiian	20161202	ewIR74	0.15	IAA	62	-0.14516129
4235	hawaiian	20161202	ewIR74	0	IAA	164	0.548780488
4236	hawaiian	20161202	ewIR74	0	IAA	164	0.548780488
4237	hawaiian	20161202	ewIR74	0	IAA	164	0.548780488
4238	hawaiian	20161202	ewIR74	0	IAA	164	0.548780488
4239	hawaiian	20161202	ewIR74	0	IAA	164	0.548780488
4240	hawaiian	20161202	ewIR74	0	IAA	164	0.548780488
4241	hawaiian	20161202	ewIR74	0.15	IAA	67	0.044776119
4242	hawaiian	20161202	ewIR74	0.15	IAA	67	0.044776119
4243	hawaiian	20161202	ewIR74	0.15	IAA	67	0.044776119
4244	hawaiian	20161202	ewIR74	0.15	IAA	67	0.044776119
4245	hawaiian	20161202	ewIR74	0.15	IAA	67	0.044776119
4246	hawaiian	20161202	ewIR74	0.15	IAA	67	0.044776119
4247	hawaiian	20161202	hawaiian	0.15	IAA	235	0.480851064
4248	hawaiian	20161202	hawaiian	0.15	IAA	235	0.480851064
4249	hawaiian	20161202	hawaiian	0.15	IAA	235	0.480851064
4250	hawaiian	20161202	hawaiian	0.15	IAA	235	0.480851064
4251	hawaiian	20161202	hawaiian	0.15	IAA	235	0.480851064
4252	hawaiian	20161202	hawaiian	0.15	IAA	235	0.480851064
4253	hawaiian	20161202	hawaiian	0.15	IAA	190	0.552631579
4254	hawaiian	20161202	hawaiian	0.15	IAA	190	0.552631579
4255	hawaiian	20161202	hawaiian	0.15	IAA	190	0.552631579
4256	hawaiian	20161202	hawaiian	0.15	IAA	190	0.552631579
4257	hawaiian	20161202	hawaiian	0.15	IAA	190	0.552631579
4258	hawaiian	20161202	hawaiian	0.15	IAA	190	0.552631579
4259	hawaiian	20161202	hawaiian	0.15	IAA	151	0.066225166
4260	hawaiian	20161202	hawaiian	0.15	IAA	151	0.066225166
4261	hawaiian	20161202	hawaiian	0.15	IAA	151	0.066225166
4262	hawaiian	20161202	hawaiian	0.15	IAA	151	0.066225166
4263	hawaiian	20161202	hawaiian	0.15	IAA	151	0.066225166
4264	hawaiian	20161202	hawaiian	0.15	IAA	151	0.066225166
4265	hawaiian	20161202	ewIR73	0	IAA	205	0.648780488
4266	hawaiian	20161202	ewIR73	0	IAA	205	0.648780488
4267	hawaiian	20161202	ewIR73	0	IAA	205	0.648780488
4268	hawaiian	20161202	ewIR73	0	IAA	205	0.648780488
4269	hawaiian	20161202	ewIR73	0	IAA	205	0.648780488
4270	hawaiian	20161202	ewIR73	0	IAA	205	0.648780488
4271	hawaiian	20161202	ewIR73	0.15	IAA	141	0.141843972
4272	hawaiian	20161202	ewIR73	0.15	IAA	141	0.141843972
4273	hawaiian	20161202	ewIR73	0.15	IAA	141	0.141843972
4274	hawaiian	20161202	ewIR73	0.15	IAA	141	0.141843972
4275	hawaiian	20161202	ewIR73	0.15	IAA	141	0.141843972
4276	hawaiian	20161202	ewIR73	0.15	IAA	141	0.141843972
4277	hawaiian	20161202	ewIR73	0.15	IAA	46	-0.173913043
4278	hawaiian	20161202	ewIR73	0.15	IAA	46	-0.173913043
4279	hawaiian	20161202	ewIR73	0.15	IAA	46	-0.173913043
4280	hawaiian	20161202	ewIR73	0.15	IAA	46	-0.173913043
4281	hawaiian	20161202	ewIR73	0.15	IAA	46	-0.173913043
4282	hawaiian	20161202	ewIR73	0.15	IAA	46	-0.173913043
4283	hawaiian	20161202	N2	0.15	IAA	102	0.029411765
4284	hawaiian	20161202	N2	0.15	IAA	102	0.029411765
4285	hawaiian	20161202	N2	0.15	IAA	102	0.029411765
4286	hawaiian	20161202	N2	0.15	IAA	102	0.029411765
4287	hawaiian	20161202	N2	0.15	IAA	102	0.029411765
4288	hawaiian	20161202	N2	0.15	IAA	102	0.029411765
4289	hawaiian	20161202	N2	0.15	IAA	102	0.147058824
4290	hawaiian	20161202	N2	0.15	IAA	102	0.147058824
4291	hawaiian	20161202	N2	0.15	IAA	102	0.147058824
4292	hawaiian	20161202	N2	0.15	IAA	102	0.147058824
4293	hawaiian	20161202	N2	0.15	IAA	102	0.147058824
4294	hawaiian	20161202	N2	0.15	IAA	102	0.147058824
4295	hawaiian	20161202	hawaiian	0	IAA	139	0.71942446
4296	hawaiian	20161202	hawaiian	0	IAA	139	0.71942446
4297	hawaiian	20161202	hawaiian	0	IAA	139	0.71942446
4298	hawaiian	20161202	hawaiian	0	IAA	139	0.71942446
4299	hawaiian	20161202	hawaiian	0	IAA	139	0.71942446
4300	hawaiian	20161202	hawaiian	0	IAA	139	0.71942446
4301	hawaiian	20161202	hawaiian	0	IAA	138	0.753623188
4302	hawaiian	20161202	hawaiian	0	IAA	138	0.753623188
4303	hawaiian	20161202	hawaiian	0	IAA	138	0.753623188
4304	hawaiian	20161202	hawaiian	0	IAA	138	0.753623188
4305	hawaiian	20161202	hawaiian	0	IAA	138	0.753623188
4306	hawaiian	20161202	hawaiian	0	IAA	138	0.753623188
4307	hawaiian	20161202	hawaiian	0.15	IAA	209	0.19138756
4308	hawaiian	20161202	hawaiian	0.15	IAA	209	0.19138756
4309	hawaiian	20161202	hawaiian	0.15	IAA	209	0.19138756
4310	hawaiian	20161202	hawaiian	0.15	IAA	209	0.19138756
4311	hawaiian	20161202	hawaiian	0.15	IAA	209	0.19138756
4312	hawaiian	20161202	hawaiian	0.15	IAA	209	0.19138756
4313	hawaiian	20161202	hawaiian	0.15	IAA	230	0.608695652
4314	hawaiian	20161202	hawaiian	0.15	IAA	230	0.608695652
4315	hawaiian	20161202	hawaiian	0.15	IAA	230	0.608695652
4316	hawaiian	20161202	hawaiian	0.15	IAA	230	0.608695652
4317	hawaiian	20161202	hawaiian	0.15	IAA	230	0.608695652
4318	hawaiian	20161202	hawaiian	0.15	IAA	230	0.608695652
4319	hawaiian	20161202	N2	0	IAA	172	0.872093023
4320	hawaiian	20161202	N2	0	IAA	172	0.872093023
4321	hawaiian	20161202	N2	0	IAA	172	0.872093023
4322	hawaiian	20161202	N2	0	IAA	172	0.872093023
4323	hawaiian	20161202	N2	0	IAA	172	0.872093023
4324	hawaiian	20161202	N2	0	IAA	172	0.872093023
4325	hawaiian	20161202	N2	0	IAA	186	0.811827957
4326	hawaiian	20161202	N2	0	IAA	186	0.811827957
4327	hawaiian	20161202	N2	0	IAA	186	0.811827957
4328	hawaiian	20161202	N2	0	IAA	186	0.811827957
4329	hawaiian	20161202	N2	0	IAA	186	0.811827957
4330	hawaiian	20161202	N2	0	IAA	186	0.811827957
4331	hawaiian	20161202	N2	0.15	IAA	105	0.00952381
4332	hawaiian	20161202	N2	0.15	IAA	105	0.00952381
4333	hawaiian	20161202	N2	0.15	IAA	105	0.00952381
4334	hawaiian	20161202	N2	0.15	IAA	105	0.00952381
4335	hawaiian	20161202	N2	0.15	IAA	105	0.00952381
4336	hawaiian	20161202	N2	0.15	IAA	105	0.00952381
4337	hawaiian	20161202	N2	0.15	IAA	133	-0.07518797
4338	hawaiian	20161202	N2	0.15	IAA	133	-0.07518797
4339	hawaiian	20161202	N2	0.15	IAA	133	-0.07518797
4340	hawaiian	20161202	N2	0.15	IAA	133	-0.07518797
4341	hawaiian	20161202	N2	0.15	IAA	133	-0.07518797
4342	hawaiian	20161202	N2	0.15	IAA	133	-0.07518797
4343	hawaiian	20161202	N2	0.15	IAA	85	0.047058824
4344	hawaiian	20161202	N2	0.15	IAA	85	0.047058824
4345	hawaiian	20161202	N2	0.15	IAA	85	0.047058824
4346	hawaiian	20161202	N2	0.15	IAA	85	0.047058824
4347	hawaiian	20161202	N2	0.15	IAA	85	0.047058824
4348	hawaiian	20161202	N2	0.15	IAA	85	0.047058824
4349	hawaiian	20161202	N2	0.15	IAA	115	-0.008695652
4350	hawaiian	20161202	N2	0.15	IAA	115	-0.008695652
4351	hawaiian	20161202	N2	0.15	IAA	115	-0.008695652
4352	hawaiian	20161202	N2	0.15	IAA	115	-0.008695652
4353	hawaiian	20161202	N2	0.15	IAA	115	-0.008695652
4354	hawaiian	20161202	N2	0.15	IAA	115	-0.008695652
4355	hawaiian	20161202	ewIR76	0.15	IAA	132	-0.022727273
4356	hawaiian	20161202	ewIR76	0.15	IAA	132	-0.022727273
4357	hawaiian	20161202	ewIR76	0.15	IAA	132	-0.022727273
4358	hawaiian	20161202	ewIR76	0.15	IAA	132	-0.022727273
4359	hawaiian	20161202	ewIR76	0.15	IAA	132	-0.022727273
4360	hawaiian	20161202	ewIR76	0.15	IAA	132	-0.022727273
4361	hawaiian	20161202	ewIR76	0.15	IAA	138	0.065217391
4362	hawaiian	20161202	ewIR76	0.15	IAA	138	0.065217391
4363	hawaiian	20161202	ewIR76	0.15	IAA	138	0.065217391
4364	hawaiian	20161202	ewIR76	0.15	IAA	138	0.065217391
4365	hawaiian	20161202	ewIR76	0.15	IAA	138	0.065217391
4366	hawaiian	20161202	ewIR76	0.15	IAA	138	0.065217391
4367	hawaiian	20161202	ewIR76	0.15	IAA	117	0.034188034
4368	hawaiian	20161202	ewIR76	0.15	IAA	117	0.034188034
4369	hawaiian	20161202	ewIR76	0.15	IAA	117	0.034188034
4370	hawaiian	20161202	ewIR76	0.15	IAA	117	0.034188034
4371	hawaiian	20161202	ewIR76	0.15	IAA	117	0.034188034
4372	hawaiian	20161202	ewIR76	0.15	IAA	117	0.034188034
4373	hawaiian	20161202	ewIR76	0.15	IAA	143	-0.118881119
4374	hawaiian	20161202	ewIR76	0.15	IAA	143	-0.118881119
4375	hawaiian	20161202	ewIR76	0.15	IAA	143	-0.118881119
4376	hawaiian	20161202	ewIR76	0.15	IAA	143	-0.118881119
4377	hawaiian	20161202	ewIR76	0.15	IAA	143	-0.118881119
4378	hawaiian	20161202	ewIR76	0.15	IAA	143	-0.118881119
4379	hawaiian	20161202	ewIR76	0.15	IAA	100	-0.09
4380	hawaiian	20161202	ewIR76	0.15	IAA	100	-0.09
4381	hawaiian	20161202	ewIR76	0.15	IAA	100	-0.09
4382	hawaiian	20161202	ewIR76	0.15	IAA	100	-0.09
4383	hawaiian	20161202	ewIR76	0.15	IAA	100	-0.09
4384	hawaiian	20161202	ewIR76	0.15	IAA	100	-0.09
4385	hawaiian	20161202	ewIR76	0.15	IAA	108	0.259259259
4386	hawaiian	20161202	ewIR76	0.15	IAA	108	0.259259259
4387	hawaiian	20161202	ewIR76	0.15	IAA	108	0.259259259
4388	hawaiian	20161202	ewIR76	0.15	IAA	108	0.259259259
4389	hawaiian	20161202	ewIR76	0.15	IAA	108	0.259259259
4390	hawaiian	20161202	ewIR76	0.15	IAA	108	0.259259259
4391	rescue	20161203	crispr	0.15	IAA	99	0.161616162
4392	rescue	20161203	crispr	0.15	IAA	99	0.161616162
4393	rescue	20161203	crispr	0.15	IAA	99	0.161616162
4394	rescue	20161203	crispr	0.15	IAA	99	0.161616162
4395	rescue	20161203	crispr	0.15	IAA	99	0.161616162
4396	rescue	20161203	crispr	0.15	IAA	99	0.161616162
4397	rescue	20161203	crispr	0.15	IAA	162	0.586419753
4398	rescue	20161203	crispr	0.15	IAA	162	0.586419753
4399	rescue	20161203	crispr	0.15	IAA	162	0.586419753
4400	rescue	20161203	crispr	0.15	IAA	162	0.586419753
4401	rescue	20161203	crispr	0.15	IAA	162	0.586419753
4402	rescue	20161203	crispr	0.15	IAA	162	0.586419753
4403	rescue	20161203	crispr	0.15	IAA	165	0.224242424
4404	rescue	20161203	crispr	0.15	IAA	165	0.224242424
4405	rescue	20161203	crispr	0.15	IAA	165	0.224242424
4406	rescue	20161203	crispr	0.15	IAA	165	0.224242424
4407	rescue	20161203	crispr	0.15	IAA	165	0.224242424
4408	rescue	20161203	crispr	0.15	IAA	165	0.224242424
